;cal_pre_call_number;cal_call_number;cal_eta;cal_etd;cal_rta;cal_rtd;cal_conveyance_registration;callsign;countrycode;cnvname;cal_carrier;cal_place_code;cal_last_place_code;cal_next_place_code
4755;389831;;43511,20833;43512,79167;;;9252864.0;V2CO4;AG;MARINA;CMACGM;FRMRS;ITGOA;DZALG
4756;389832;190417.0;43518,16667;43519,375;43518,18194;43519,38472;9252864.0;V2CO4;AG;MARINA;CMACGM;FRMRS;ITGOA;DZALG
4757;389828;;43490,20833;43491,79167;;;9252864.0;V2CO4;AG;MARINA;CMACGM;FRMRS;ITGOA;DZALG
4758;389827;;43483,20833;43484,79167;;;9252864.0;V2CO4;AG;MARINA;CMACGM;FRMRS;ITGOA;DZALG
4759;389829;190251.0;43497,77431;43498,96875;43497,79171;43498,99583;9252864.0;V2CO4;AG;MARINA;CMACGM;FRMRS;ITGOA;DZALG
4760;389824;190025.0;43469,48958;43470,29861;43469,50229;43470,3006;9252864.0;V2CO4;AG;MARINA;CMACGM;FRMRS;ESVLC;ESBCN
4761;389825;;43476,20833;43477,79167;;;9252864.0;V2CO4;AG;MARINA;CMACGM;FRMRS;ITGOA;DZALG
4762;389816;183570.0;43455,14583;43456,375;43455,15278;43456,39583;9347798.0;V2CB9;AG;JSP SKIRNER;CMACGM;FRMRS;ITGOA;ESBCN
4763;389815;183583.0;43456,14583;43457,28472;43456,16597;43457,31806;9360142.0;MFEP;GB;CMA CGM HERODOTE;CMACGM;FRMRS;ESBCN;DZALG
4764;389814;183579.0;43455,4375;43455,97222;43455,4531;43455,99167;9235385.0;V2PY4;AG;JANINA;CMACGM;FRMRS;ESVLC;MAPTM
4765;CALIMPORT;;43459,95833;;;;9443463.0;VRGT2;HK;SEASPAN LEBU;CMACGM_LINE;FRMRS;;
4766;388331;183552.0;43453,21528;43453,74653;43453,23194;43453,75422;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
4767;389798;183563.0;43454,14583;43454,47917;43454,15698;43454,48699;9378929.0;d5t05;LR;ATLANTIC MERCHANT;CMACGM;FRMRS;DZDJE;ESBCN
4768;389792;;43494,25;43494,75;;;9207998.0;TSAM;TN;AMILCAR;WORMS;FRMRS;TNRDS;TNRDS
4769;389790;;43480,25;43480,75;;;9207998.0;TSAM;TN;AMILCAR;WORMS;FRMRS;TNRDS;TNRDS
4770;389797;;43496,25;43497,54167;;;9208007.0;TSEL;TN;ELYSSA;WORMS;FRMRS;TNRDS;TNRDS
4771;389789;190059.0;43473,22917;43475,72917;43473,24722;43475,76111;9208007.0;TSEL;TN;ELYSSA;WORMS;FRMRS;TNRDS;TNRDS
4772;389795;;43482,25;43483,54167;;;9208007.0;TSEL;TN;ELYSSA;WORMS;FRMRS;TNRDS;TNRDS
4773;389796;;43489,25;43490,54167;;;9208007.0;TSEL;TN;ELYSSA;WORMS;FRMRS;TNRDS;TNRDS
4774;389791;;43487,25;43487,75;;;9207998.0;TSAM;TN;AMILCAR;WORMS;FRMRS;TNRDS;TNRDS
4775;389794;;43474,25;43474,54167;;;9207998.0;TSAM;TN;AMILCAR;WORMS;FRMRS;TNRDS;TNRDS
4776;389785;190024.0;43469,42014;43470,625;43469,43693;43470,63958;9207998.0;TSAM;TN;AMILCAR;WORMS;FRMRS;TNRDS;TNRDS
4777;389788;;43492,25;43494,75;;;9398527.0;EAYU;ES;SUPERFAST BALEARE;WORMS;FRMRS;TNRDS;TNRDS
4778;389787;;43485,25;43487,75;;;9398527.0;EAYU;ES;SUPERFAST BALEARE;WORMS;FRMRS;TNRDS;TNRDS
4779;389784;183659.0;43465,18056;43468,27083;43465,19597;43468,29749;9398527.0;EAYU;ES;SUPERFAST BALEARE;WORMS;FRMRS;TNRDS;TNRDS
4780;389786;;43479,25;43480,75;;;9398527.0;EAYU;ES;SUPERFAST BALEARE;WORMS;FRMRS;TNRDS;TNRDS
4781;389727;190138.0;43483,4375;43483,73958;43483,44792;43483,75257;8912388.0;LXNR;LU;MARFRET NIOLON;NAVIMED;FRMRS;ESBCN;FRFOS
4782;389682;190519.0;43529,76389;43532,82292;43529,77708;43532,825;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4783;389674;190119.0;43481,33333;43483,79861;43481,34697;43483,8125;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4784;389680;190441.0;43520,5;43521,44792;43520,51389;43521,48194;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4785;389681;190483.0;43525,375;43525,77083;43525,39931;43525,77569;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4786;389678;190285.0;43502,8125;43505,33333;43502,83022;43505,33772;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4787;389684;190637.0;43544,22917;43546,88542;43544,24392;43546,89132;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4788;389673;190066.0;43474,41667;43476,85417;43474,4375;43476,86806;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4789;389686;190761.0;43557,95486;43560,82292;43557,97014;43560,83681;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4790;389685;190698.0;43551,23264;43553,77778;43551,25;43553,78611;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4791;389683;190577.0;43536,72917;43539,81944;43536,74306;43539,82292;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4792;389672;183623.0;43460,83333;43469,8125;43460,85257;43469,82652;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4793;389676;190229.0;43495,35417;43497,9375;43495,38056;43497,96181;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4794;389679;190344.0;43509,75694;43511,83333;43509,77123;43511,84681;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4795;389675;190180.0;43488,91667;43490,74653;43488,90972;43490,75012;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4796;389677;190909.0;43572,27083;43574,77083;43572,29697;43574,78479;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
4797;388311;183545.0;43452,22569;43452,74653;43452,23955;43452,75;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
4798;388330;183538.0;43451,21528;43451,74653;43451,23311;43451,756;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
4799;388310;183528.0;43450,24306;43450,73958;43450,25647;43450,7523;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
4800;388329;183521.0;43449,21528;43449,74653;43449,23493;43449,77517;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
4801;389603;190046.0;43471,70833;43472,30208;43471,72153;43472,31458;9436197.0;V2QE6;AG;SUSAN BORCHARD.;MARMEDSA;FRMRS;ITSAL;ESBCN
4802;388309;183516.0;43448,30556;43448,76389;43448,31647;43448,78451;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
4803;389564;183591.0;43456,40972;43456,5625;43456,42251;43456,59375;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;DZALG;TNLGN
4804;389542;190215.0;43493,8125;43494,67708;43493,81597;43494,69444;9406829.0;A8VS9;LR;OPS HAMBURG;CMACGM;FRMRS;DZGHZ;ESBCN
4805;389539;183584.0;43456,1875;43456,45833;43456,18293;43456,46875;9440100.0;9HA2406;MT;NEPTUNE ILIAD;PROMARMED;FRMRS;TRGEM;FRSET
4806;389535;183551.0;43453,20833;43453,46875;43453,22059;43453,48784;9451721.0;9HA3929;MT;NEPTUNE HORIZON;PROMARMED;FRMRS;ITCVV;FRSET
4807;388328;183501.0;43447,21875;43447,90625;43447,23116;43447,91243;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
4808;389490;183507.0;43447,72917;43449,83333;43447,74653;43449,84514;9151864.0;D5JR8;GI;OKEE AUGUST;CMACGM;FRMRS;ESVLC;ESBCN
4809;389494;183503.0;43447,29861;43450,5;43447,3125;43450,51451;9327578.0;DCTW2;DE;BENEDIKT;CMACGM;FRMRS;DZBJA;ESBCN
4810;389493;183525.0;43449,70833;43450,41667;43449,72351;43450,43125;9683491.0;V7DV3;MH;CONTSHIP ZEN;CMACGM;FRMRS;DZORN;ESBCN
4811;389492;183519.0;43448,85417;43449,55208;43448,83542;43449,57014;9683477.0;D5RA8;LR;CONTSHIP CUB;CMACGM;FRMRS;ESBCN;DZALG
4812;389489;183512.0;43448,22917;43449;43448,25347;43449,03472;9160920.0;V2RC;AG;FAS DAMMAM;CMACGM;FRMRS;ITGOA;ESBCN
4813;389488;183658.0;43465,16667;43468,54167;43465,18432;43468,57292;8912388.0;LXNR;LU;MARFRET NIOLON;NAVIMED;FRMRS;DZALG;DZBJA
4814;388308;183494.0;43446,22569;43446,74306;43446,23507;43446,76159;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
4815;389446;183657.0;43464,83333;43465,55208;43464,84407;43465,57039;9188934.0;9HVF9;MT;EMONA;NAVIMED;FRMRS;ITGOA;DZALG
4816;389445;190250.0;43497,68403;43500,71875;43497,70567;43500,74135;9685085.0;7THU;DZ;TITTERI;NAVIMED;FRMRS;ITMDC;DZBJA
4817;388327;183487.0;43445,25;43445,73958;43445,26576;43445,75447;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
4818;389435;190031.0;43470,20833;43470,52083;43470,21528;43470,54356;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
4819;389436;190030.0;43470,14583;43470,78472;43470,16875;43470,80145;8420426.0;3EBE3;PA;CAP CAMARAT;CMACGM;FRMRS;DZSKI;DZSKI
4820;389431;190150.0;43485,20833;43485,5;43485,21806;43485,51389;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
4821;389430;190105.0;43480,1875;43480,75;43480,17319;43480,77212;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
4822;389428;190073.0;43475,39583;43475,79167;43475,39677;43475,81597;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
4823;389426;190090.0;43477,53125;43478,15972;43477,54902;43478,18565;8917883.0;C6YU5;BS;AKNOUL;CMACGM;FRMRS;MACAS;MACAS
4824;389427;190149.0;43484,66667;43485,97917;43484,68236;43485,99803;8917883.0;C6YU5;BS;AKNOUL;CMACGM;FRMRS;MACAS;MACAS
4825;389423;190102.0;43479,625;43480,5;43479,62225;43480,51806;9406829.0;A8VS9;LR;OPS HAMBURG;CMACGM;FRMRS;DZGHZ;ESBCN
4826;389424;;43482,16667;43482,79167;;;9330848.0;D5SF9;LR;ATLANTIC GENEVA;CMACGM;FRMRS;DZGHZ;ESBCN
4827;389425;190028.0;43469,66667;43470,70833;43469,67569;43470,72907;8917883.0;C6YU5;BS;AKNOUL;CMACGM;FRMRS;MACAS;MACAS
4828;389419;190320.0;43507,125;43507,63194;43507,14306;43507,65486;9436202.0;V2QE9;AG;MIRIAM BORCHARD;MARMEDSA;FRMRS;ITSAL;ESBCN
4829;389422;;43468,20833;43468,79167;43468,21528;43468,80556;9330848.0;D5SF9;LR;ATLANTIC GENEVA;CMACGM;FRMRS;DZGHZ;ESBCN
4830;389421;190352.0;43510,48611;43510,86458;43510,48958;43510,87541;9354404.0;9HA4065;MT;AMELIE BORCHARD;MARMEDSA;FRMRS;ESBCN;ITGOA
4831;389420;190016.0;43469,15625;43469,58333;43469,14396;43469,60737;9301926.0;9VEK9;SG;LUCIE SCHULTE;CMACGM;FRMRS;ITGOA;ESBCN
4832;389398;190171.0;43488,08333;43488,89583;43488,10417;43488,92708;9138410.0;IBZA;IT;REPUBBLICA ARGENTINA;GRIMALDI;FRMRS;ESVLC;ITGOA
4833;389397;190086.0;43477,125;43477,875;43112,14028;43112,89583;9465382.0;IBOP;IT;GRANDE COSTA D'AVORIO;GRIMALDI;FRMRS;ESVLC;ITGOA
4834;389399;190241.0;43496,9375;43497,84375;43496,92708;43497,87847;9465370.0;IBNN;IT;GRANDE TOGO;GRIMALDI;FRMRS;FRSET;ITGOA
4835;389395;183535.0;43450,82292;43451,83333;43450,84271;43451,83566;9465370.0;IBNN;IT;GRANDE TOGO;GRIMALDI;FRMRS;ESVLC;ITGOA
4836;389396;183647.0;43463,45833;43466,75;43463,48509;43466,7688;9138422.0;IBZB;IT;REPUBBLICA DEL BRASILE;GRIMALDI;FRMRS;ESVLC;ITGOA
4837;388307;183480.0;43444,23958;43444,74653;43444,25148;43444,77292;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
4838;388326;183476.0;43443,3125;43443,73611;43443,3225;43443,75139;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
4839;388306;183467.0;43442,22569;43442,73611;43442,23662;43442,74157;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
4840;389335;183473.0;43443,19792;43443,6875;43443,21847;43443,69728;9422122.0;TCTN4;TR;CUNEYT SOLAKOGLU;DFDS;FRMRS;TRPEN;TRPEN
4841;389326;183621.0;43460,60417;43461,78472;43460,61207;43461,81192;8420426.0;3EBE3;PA;CAP CAMARAT;CMACGM;FRMRS;DZMOS;DZSKI
4842;388325;183458.0;43441,21875;43441,73958;43441,23333;43441,75556;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
4843;388305;183444.0;43440,22569;43440,74306;43440,23095;43440,76043;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
4844;389259;183492.0;43445,70833;43445,95833;43445,73958;43445,97811;9668506.0;SVBZ1;MT;NEPTUNE THALASSA;PROMARMED;FRMRS;ITCVV;FRSET
4845;389257;183449.0;43440,30556;43440,78125;43440,32236;43440,80059;9322425.0;TCOD2;TR;UN PENDIK;DFDS;FRMRS;TRPEN;TRPEN
4846;389255;183471.0;43442,69792;43445,59375;43442,72222;43445,61111;9149885.0;ZDNF3;GI;FIONA;CMACGM;FRMRS;ESBCN;DZALG
4847;389254;183454.0;43441,17014;43442,36111;43441,18403;43442,37153;9347798.0;V2CB9;AG;JSP SKIRNER;CMACGM;FRMRS;ITGOA;ESBCN
4848;389256;183466.0;43442,17361;43442,72917;43442,1923;43442,75347;9378929.0;d5t05;LR;ATLANTIC MERCHANT;CMACGM;FRMRS;LYKHO;ESBCN
4849;388324;183435.0;43439,21875;43439,73958;43439,23333;43439,76128;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
4850;389207;183456.0;43441,21181;43441,80556;43441,20833;43441,82156;8912388.0;LXNR;LU;MARFRET NIOLON;NAVIMED;FRMRS;FRMRS;FRFOS
4851;389196;183431.0;43438,25;43438,58681;43438,26667;43438,60069;9006241.0;OWWO2;DK;MARIANNE DANICA;MARMEDSA;FRMRS;USSUT;ITCAG
4852;388304;183430.0;43438,22569;43438,74306;43438,23819;43438,75264;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
4853;389165;183432.0;43438,3125;43438,79861;43438,32986;43438,81906;9293416.0;TCCU7;TR;SAFFET ULUSOY;DFDS;FRMRS;TRPEN;TRPEN
4854;388323;183421.0;43437,21875;43437,75;43437,23403;43437,76663;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
4855;388303;183413.0;43436,24306;43436,74306;43436,25556;43436,76652;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
4856;388321;183404.0;43435,22917;43435,73611;43435,24028;43435,76708;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
4857;386821;183388.0;43434,22569;43434,74306;43434,23611;43434,77968;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
4858;389084;190275.0;43502,04167;43502,66667;43502,05764;43502,68403;9354454.0;DDSW2;DE;JOANNA BORCHARD;MARMEDSA;FRMRS;ESBCN;ITGOA
4859;389083;190222.0;43494,68056;43495,01389;43494,69653;43495,03056;9354404.0;9HA4065;MT;AMELIE BORCHARD;MARMEDSA;FRMRS;ESBCN;ITGOA
4860;389081;190299.0;43504,42708;43504,85417;43504,44097;43504,88021;9436197.0;V2QE6;AG;SUSAN BORCHARD.;MARMEDSA;FRMRS;ESBCN;ITGOA
4861;389080;190205.0;43492,30903;43492,86458;43492,32282;43492,89435;9436202.0;V2QE9;AG;MIRIAM BORCHARD;MARMEDSA;FRMRS;ESBCN;ITGOA
4862;389079;190212.0;43493,52778;43494,60417;43493,5377;43494,62608;9436197.0;V2QE6;AG;SUSAN BORCHARD.;MARMEDSA;FRMRS;ITSAL;ESBCN
4863;389072;190248.0;43497,45833;43497,95833;43497,4737;43497,97569;9192129.0;LYTB;LT;BOTNIA SEAWAYS;DFDS;FRMRS;TNRDS;TNRDS
4864;389071;190127.0;43482,27083;43482,75;43482,28125;43482,76319;9192129.0;LYTB;LT;BOTNIA SEAWAYS;DFDS;FRMRS;TNRDS;TNRDS
4865;389070;190207.0;43492,625;43493,61458;43492,63801;43493,63815;9192129.0;LYTB;LT;BOTNIA SEAWAYS;DFDS;FRMRS;TNRDS;TNRDS
4866;389068;190162.0;43486,27083;43487,72917;43486,28407;43487,74375;9192129.0;LYTB;LT;BOTNIA SEAWAYS;DFDS;FRMRS;TNRDS;TNRDS
4867;389069;190089.0;43477,27778;43478,33333;43477,29176;43478,35556;9192129.0;LYTB;LT;BOTNIA SEAWAYS;DFDS;FRMRS;TNRDS;TNRDS
4868;389065;183660.0;43465,20833;43468,72917;43465,22205;43468,75065;9192129.0;LYTB;LT;BOTNIA SEAWAYS;DFDS;FRMRS;TNRDS;TNRDS
4869;389064;183602.0;43458,20139;43461,77083;43458,21503;43461,8019;9192129.0;LYTB;LT;BOTNIA SEAWAYS;DFDS;FRMRS;TNRDS;TNRDS
4870;389067;190052.0;43472,29167;43473,83333;43472,30353;43473,85409;9192129.0;LYTB;LT;BOTNIA SEAWAYS;DFDS;FRMRS;TNRDS;TNRDS
4871;389058;183434.0;43438,45833;43438,72917;43438,47387;43438,75;9440095.0;9HA2350;MT;NEPTUNE ODYSSEY;PROMARMED;FRMRS;ITCVV;FRSET
4872;388998;183396.0;43434,45833;43434,85417;43434,47083;43434,88542;9683491.0;V7DV3;MH;CONTSHIP ZEN;CMACGM;FRMRS;ESVLC;ESBCN
4873;389000;183407.0;43435,29167;43436,70833;43435,32083;43436,74353;9327578.0;DCTW2;DE;BENEDIKT;CMACGM;FRMRS;DZALG;ESBCN
4874;388997;183399.0;43435,0625;43435,875;43435,10764;43435,90532;9151864.0;D5JR8;GI;OKEE AUGUST;CMACGM;FRMRS;ESBCN;DZALG
4875;388994;183610.0;43459,40278;43460,875;43459,41916;43460,8911;9393230.0;9HYQ9;DZ;GOURAYA;NAVIMED;FRMRS;ITGOA;DZALG
4876;388992;183517.0;43448,375;43449,66667;43448,35972;43449,68681;9188934.0;9HVF9;MT;EMONA;NAVIMED;FRMRS;ITGOA;DZALG
4877;388928;183387.0;43434,16667;43435,05208;43434,18264;43435,09306;9160920.0;V2RC;AG;FAS DAMMAM;CMACGM;FRMRS;ITGOA;ESBCN
4878;388859;190143.0;43483,89583;43484,625;43483,89236;43484,63947;9436202.0;V2QE9;AG;MIRIAM BORCHARD;MARMEDSA;FRMRS;ITSAL;ESBCN
4879;388860;190111.0;43481,04167;43481,51042;43481,05838;43481,52711;9436197.0;V2QE6;AG;SUSAN BORCHARD.;MARMEDSA;FRMRS;ESBCN;ITGOA
4880;388852;190069.0;43474,91667;43475,5625;43474,91667;43475,58047;9668984.0;IBHS;IT;JOLLY PALLADIO;MESSINA;FRMRS;ESCAS;ITGOA
4881;388172;183375.0;43432,40625;43433,03472;43432,41389;43433,06389;9440100.0;9HA2406;MT;NEPTUNE ILIAD;PROMARMED;FRMRS;TRGEM;FRSET
4882;388793;183442.0;43439,6875;43440,03125;43439,69792;43440,05556;9354404.0;9HA4065;MT;AMELIE BORCHARD;MARMEDSA;FRMRS;ESBCN;ITGOA
4883;387525;;43440,16667;43440,54167;;;9354404.0;9HA4065;MT;AMELIE BORCHARD;MARMEDSA;FRMRS;ESBCN;ITGOA
4884;388787;183439.0;43439,28125;43439,79167;43439,2958;43439,80613;9207998.0;TSAM;TN;AMILCAR;WORMS;FRMRS;TNRDS;TNRDS
4885;388789;183556.0;43453,25;43453,79167;43453,26667;43453,80764;9142461.0;TSMS;TN;SALAMMBO;WORMS;FRMRS;TNRDS;TNRDS
4886;388790;;43460,25;43460,75;;;9208007.0;TSEL;TN;ELYSSA;WORMS;FRMRS;TNRDS;TNRDS
4887;388788;183498.0;43446,27083;43446,78125;43446,29028;43446,79583;9142461.0;TSMS;TN;SALAMMBO;WORMS;FRMRS;TNRDS;TNRDS
4888;388785;183536.0;43451,125;43451,83333;43451,14722;43451,85139;9398527.0;EAYU;ES;SUPERFAST BALEARE;WORMS;FRMRS;TNRDS;TNRDS
4889;388784;183481.0;43444,375;43445,54167;43444,40637;43445,56944;9398527.0;EAYU;ES;SUPERFAST BALEARE;WORMS;FRMRS;TNRDS;TNRDS
4890;388783;183420.0;43437,20833;43438,20833;43437,20965;;9398527.0;EAYU;ES;SUPERFAST BALEARE;WORMS;FRMRS;TNRDS;TNRDS
4891;388786;183604.0;43458,20833;43460,77083;43458,22917;43460,79444;9398527.0;EAYU;ES;SUPERFAST BALEARE;WORMS;FRMRS;TNRDS;TNRDS
4892;388775;183395.0;43434,30208;43435,65625;43434,32569;43435,68958;9207998.0;TSAM;TN;AMILCAR;WORMS;FRMRS;TNRDS;TNRDS
4893;388778;183574.0;43455,23958;43456,64583;43455,25278;43456,65903;9234094.0;IBMB;IT;MASSIMO MURA;WORMS;FRMRS;TNRDS;TNRDS
4894;388779;183641.0;43462,61806;43463,66667;43462,63582;43463,68166;9208007.0;TSEL;TN;ELYSSA;WORMS;FRMRS;TNRDS;TNRDS
4895;388777;183518.0;43448,4375;43449,5625;43448,44514;43449,59306;9207998.0;TSAM;TN;AMILCAR;WORMS;FRMRS;TNRDS;TNRDS
4896;388776;183460.0;43441,25;43442,55208;43441,26944;43442,57222;9234094.0;IBMB;IT;MASSIMO MURA;WORMS;FRMRS;TNRDS;TNRDS
4897;388774;183330.0;43426,77778;43428,0625;43426,77605;43428,10086;9235385.0;V2PY4;AG;JANINA;CMACGM;FRMRS;ESBCN;ESBCN
4898;388772;183340.0;43427,45833;43428,50694;43427,47292;43428,52639;9327578.0;DCTW2;DE;BENEDIKT;CMACGM;FRMRS;ESBCN;DZALG
4899;388773;183351.0;43428,72917;43429,46875;43428,73958;43429,49514;9193513.0;V2FT2;AG;BF NILOU;CMACGM;FRMRS;ESBCN;DZDJE
4900;388771;183331.0;43427,16667;43428,47917;43427,18611;43428,50826;9347798.0;V2CB9;AG;JSP SKIRNER;CMACGM;FRMRS;ITGOA;ESBCN
4901;388742;190060.0;43473,33333;43473,62847;43473,3375;43473,64253;9354404.0;9HA4065;MT;AMELIE BORCHARD;MARMEDSA;FRMRS;ESBCN;ITGOA
4902;388716;183346.0;43428,39583;43438,46875;43428,4;43438,50694;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRLRH;DZALG
4903;388674;183506.0;43447,6875;43448,5;43447,70833;43448,51736;9504607.0;V7CR2;MH;BANAK;CMACGM;FRMRS;ITGOA;ESBCN
4904;388675;183564.0;43454,16667;43454,79167;43454,18403;43454,80764;9301457.0;A8FZ6;LR;HSL NIKE;CMACGM;FRMRS;ITGOA;ESBCN
4905;388676;183638.0;43462,45833;43462,95833;43462,48617;43462,97425;9275036.0;A8DG7;LR;BOMAR JULIANA;CMACGM;FRMRS;ITGOA;ESBCN
4906;388673;183656.0;43464,29167;43464,72917;43464,3125;43464,73125;9406829.0;A8VS9;LR;OPS HAMBURG;CMACGM;FRMRS;DZGHZ;ESBCN
4907;388668;183424.0;43437,30208;43438,09375;43437,31597;43438,10972;9406829.0;A8VS9;LR;OPS HAMBURG;CMACGM;FRMRS;DZGHZ;ESBCN
4908;388670;183548.0;43452,5;43452,80208;43452,51667;43452,81111;9406829.0;A8VS9;LR;OPS HAMBURG;CMACGM;FRMRS;DZGHZ;ITGOA
4909;388669;183453.0;43441,17708;43441,59375;43441,17708;43441,60521;9330848.0;D5SF9;LR;ATLANTIC GENEVA;CMACGM;FRMRS;DZGHZ;ESBCN
4910;388672;183571.0;43455,16667;43456,10417;43455,18042;43456,11814;9330848.0;D5SF9;LR;ATLANTIC GENEVA;CMACGM;FRMRS;DZGHZ;ESBCN
4911;388665;183639.0;43462,47222;43463,75;43462,48962;43463,77083;8917883.0;C6YU5;BS;AKNOUL;CMACGM;FRMRS;MACAS;MACAS
4912;388663;183581.0;43455,63542;43456,77083;43455,65;43456,77666;8917883.0;C6YU5;BS;AKNOUL;CMACGM;FRMRS;MACAS;MACAS
4913;388666;183440.0;43439,30208;43439,8125;43439,31944;43439,83333;8420426.0;3EBE3;PA;CAP CAMARAT;CMACGM;FRMRS;DZMOS;DZSKI
4914;388662;183643.0;43463,22222;43463,58333;43463,23;43463,60774;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
4915;388667;183526.0;43449,73958;43452,32292;43449,75139;43452,34866;8420426.0;3EBE3;PA;CAP CAMARAT;CMACGM;FRMRS;DZMOS;DZSKI
4916;388659;183505.0;43447,42708;43448,45833;43447,44051;43448,48889;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
4917;388658;183469.0;43442,32292;43442,85417;43442,33056;43442,88542;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
4918;388657;183423.0;43437,27083;43438,79167;43437,27917;43438,82639;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
4919;388661;183585.0;43456,20833;43456,625;43456,19722;43456,64444;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNLGN;
4920;388660;183547.0;43452,25;43453;43452,27222;43453,02431;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
4921;388635;183402.0;43435,20833;43435,54167;43435,23194;43435,57222;9192129.0;LYTB;LT;BOTNIA SEAWAYS;DFDS;FRMRS;TNRDS;TNRDS
4922;388638;183567.0;43454,27083;43454,75;43454,28542;43454,76574;9192129.0;LYTB;LT;BOTNIA SEAWAYS;DFDS;FRMRS;TNRDS;TNRDS
4923;388634;183348.0;43428,50347;43429,83333;43428,52431;43429,86927;9451721.0;9HA3929;MT;NEPTUNE HORIZON;PROMARMED;FRMRS;ITCVV;FRSET
4924;388636;183524.0;43449,47917;43449,77083;43449,50331;43449,78819;9192129.0;LYTB;LT;BOTNIA SEAWAYS;DFDS;FRMRS;TNRDS;TNRDS
