;dep;sexe;jour;hosp;rea;rad;dc
38427;83;0;2020-07-22;78;3;978;137
38428;83;1;2020-07-22;47;3;550;75
38429;83;2;2020-07-22;31;0;426;61
38430;84;0;2020-07-22;9;1;259;38
38431;84;1;2020-07-22;6;1;134;27
38432;84;2;2020-07-22;3;0;125;11
38433;85;0;2020-07-22;14;1;261;41
38434;85;1;2020-07-22;8;1;141;26
38435;85;2;2020-07-22;6;0;119;15
38436;86;0;2020-07-22;3;0;148;39
38437;86;1;2020-07-22;2;0;80;22
38438;86;2;2020-07-22;1;0;68;17
38439;87;0;2020-07-22;3;0;132;25
38440;87;1;2020-07-22;1;0;62;13
38441;87;2;2020-07-22;2;0;69;12
38442;88;0;2020-07-22;22;0;726;264
38443;88;1;2020-07-22;13;0;360;153
38444;88;2;2020-07-22;8;0;366;111
38445;89;0;2020-07-22;16;2;371;94
38446;89;1;2020-07-22;8;2;182;50
38447;89;2;2020-07-22;8;0;188;43
38448;90;0;2020-07-22;1;0;557;200
38449;90;1;2020-07-22;1;0;300;112
38450;90;2;2020-07-22;0;0;257;88
38451;91;0;2020-07-22;283;14;2425;538
38452;91;1;2020-07-22;133;11;1287;302
38453;91;2;2020-07-22;142;3;1127;233
38454;92;0;2020-07-22;569;37;4489;1084
38455;92;1;2020-07-22;299;30;2449;624
38456;92;2;2020-07-22;267;7;2027;457
38457;93;0;2020-07-22;582;53;3803;1003
38458;93;1;2020-07-22;304;32;2068;609
38459;93;2;2020-07-22;274;21;1713;390
38460;94;0;2020-07-22;477;14;4215;1205
38461;94;1;2020-07-22;203;6;2207;699
38462;94;2;2020-07-22;269;8;1979;493
38463;95;0;2020-07-22;263;7;2622;711
38464;95;1;2020-07-22;127;6;1503;442
38465;95;2;2020-07-22;136;1;1112;269
38466;971;0;2020-07-22;8;1;83;17
38467;971;1;2020-07-22;7;1;42;9
38468;971;2;2020-07-22;1;0;41;8
38469;972;0;2020-07-22;12;5;92;15
38470;972;1;2020-07-22;7;3;50;11
38471;972;2;2020-07-22;5;2;42;4
38472;973;0;2020-07-22;146;23;836;37
38473;973;1;2020-07-22;81;15;390;27
38474;973;2;2020-07-22;64;7;445;10
38475;974;0;2020-07-22;27;5;154;3
38476;974;1;2020-07-22;16;4;83;2
38477;974;2;2020-07-22;11;1;71;1
38478;976;0;2020-07-22;11;3;405;28
38479;976;1;2020-07-22;3;2;188;18
38480;976;2;2020-07-22;8;1;212;10
38481;01;0;2020-07-23;33;1;444;105
38482;01;1;2020-07-23;17;1;226;61
38483;01;2;2020-07-23;16;0;216;44
38484;02;0;2020-07-23;58;3;1080;278
38485;02;1;2020-07-23;34;2;472;168
38486;02;2;2020-07-23;24;1;606;108
38487;03;0;2020-07-23;4;0;202;41
38488;03;1;2020-07-23;4;0;84;22
38489;03;2;2020-07-23;0;0;117;19
38490;04;0;2020-07-23;2;0;131;13
38491;04;1;2020-07-23;1;0;54;9
38492;04;2;2020-07-23;1;0;77;4
38493;05;0;2020-07-23;4;0;132;18
38494;05;1;2020-07-23;3;0;68;8
38495;05;2;2020-07-23;1;0;64;10
38496;06;0;2020-07-23;32;1;763;188
38497;06;1;2020-07-23;10;1;376;97
38498;06;2;2020-07-23;20;0;374;89
38499;07;0;2020-07-23;3;1;447;109
38500;07;1;2020-07-23;3;1;217;77
38501;07;2;2020-07-23;0;0;228;31
38502;08;0;2020-07-23;2;0;216;60
38503;08;1;2020-07-23;0;0;102;37
38504;08;2;2020-07-23;2;0;112;22
38505;09;0;2020-07-23;1;1;33;2
38506;09;1;2020-07-23;1;1;16;2
38507;09;2;2020-07-23;0;0;17;0
38508;10;0;2020-07-23;24;0;627;136
38509;10;1;2020-07-23;15;0;327;88
38510;10;2;2020-07-23;9;0;297;48
38511;11;0;2020-07-23;3;1;234;59
38512;11;1;2020-07-23;3;1;122;42
38513;11;2;2020-07-23;0;0;112;17
38514;12;0;2020-07-23;1;0;143;24
38515;12;1;2020-07-23;0;0;68;15
38516;12;2;2020-07-23;1;0;75;9
38517;13;0;2020-07-23;304;14;3370;565
38518;13;1;2020-07-23;145;9;1736;318
38519;13;2;2020-07-23;159;5;1605;246
38520;14;0;2020-07-23;15;2;326;85
38521;14;1;2020-07-23;7;2;156;58
38522;14;2;2020-07-23;8;0;170;27
38523;15;0;2020-07-23;9;1;49;9
38524;15;1;2020-07-23;6;1;28;6
38525;15;2;2020-07-23;3;0;21;3
38526;16;0;2020-07-23;1;0;59;13
38527;16;1;2020-07-23;1;0;37;8
38528;16;2;2020-07-23;0;0;22;5
38529;17;0;2020-07-23;5;0;148;51
38530;17;1;2020-07-23;3;0;83;33
38531;17;2;2020-07-23;2;0;65;18
38532;18;0;2020-07-23;8;0;193;85
38533;18;1;2020-07-23;7;0;92;41
38534;18;2;2020-07-23;1;0;100;44
38535;19;0;2020-07-23;1;0;159;37
38536;19;1;2020-07-23;1;0;85;28
38537;19;2;2020-07-23;0;0;74;9
38538;21;0;2020-07-23;6;2;950;250
38539;21;1;2020-07-23;4;2;432;143
38540;21;2;2020-07-23;2;0;514;107
38541;22;0;2020-07-23;9;0;220;38
38542;22;1;2020-07-23;2;0;105;22
38543;22;2;2020-07-23;7;0;115;16
38544;23;0;2020-07-23;3;1;78;14
38545;23;1;2020-07-23;2;0;42;8
38546;23;2;2020-07-23;1;1;36;6
38547;24;0;2020-07-23;1;0;98;14
38548;24;1;2020-07-23;0;0;54;7
38549;24;2;2020-07-23;1;0;44;7
38550;25;0;2020-07-23;2;0;638;151
38551;25;1;2020-07-23;0;0;329;86
38552;25;2;2020-07-23;2;0;309;64
38553;26;0;2020-07-23;23;2;517;129
38554;26;1;2020-07-23;12;1;278;79
38555;26;2;2020-07-23;11;1;239;50
38556;27;0;2020-07-23;38;0;244;84
38557;27;1;2020-07-23;22;0;108;41
38558;27;2;2020-07-23;16;0;135;43
38559;28;0;2020-07-23;53;6;550;140
38560;28;1;2020-07-23;26;4;271;70
